Business,Country,COVb2a,COVb2b,COVb2c
1795,Greece,3,NA,20
1796,Greece,3,NA,25
1797,Greece,3,NA,60
1798,Greece,3,NA,40
1799,Greece,3,NA,10
1800,Greece,3,NA,90
1801,Greece,3,NA,30
1802,Greece,3,NA,20
1803,Greece,3,NA,15
1804,Greece,3,NA,100
1805,Greece,1,20,NA
1806,Greece,3,NA,25
1807,Greece,3,NA,30
1808,Greece,3,NA,60
1809,Greece,NA,NA,NA
1810,Greece,3,NA,70
1811,Greece,3,NA,10
1812,Greece,3,NA,80
1813,Greece,3,NA,30
1814,Greece,3,NA,90
1815,Greece,2,NA,NA
1816,Greece,3,NA,20
1817,Greece,3,NA,100
1818,Greece,3,NA,20
1819,Greece,3,NA,90
1820,Greece,3,NA,40
1821,Greece,3,NA,30
1822,Greece,1,10,NA
1823,Greece,3,NA,70
1824,Greece,3,NA,30
1825,Greece,2,NA,NA
1826,Greece,3,NA,30
1827,Greece,3,NA,45
1828,Greece,2,NA,NA
1829,Greece,2,NA,NA
1830,Greece,3,NA,30
1831,Greece,3,NA,60
1832,Greece,1,25,NA
1833,Greece,3,NA,60
1834,Greece,3,NA,60
1835,Greece,3,NA,20
1836,Greece,1,10,NA
1837,Greece,2,NA,NA
1838,Greece,2,NA,NA
1839,Greece,1,30,NA
1840,Greece,3,NA,70
1841,Greece,3,NA,100
1842,Greece,2,NA,NA
1843,Greece,NA,NA,NA
1844,Greece,3,NA,100
1845,Greece,1,15,NA
1846,Greece,2,NA,NA
1847,Greece,3,NA,70
1848,Greece,3,NA,100
1849,Greece,3,NA,70
1850,Greece,1,10,NA
1851,Greece,3,NA,20
1852,Greece,3,NA,70
1853,Greece,3,NA,70
1854,Greece,3,NA,60
1855,Greece,NA,NA,NA
1856,Greece,3,NA,30
1857,Greece,3,NA,15
1858,Greece,1,20,NA
1859,Greece,2,NA,NA
1860,Greece,3,NA,15
1861,Greece,3,NA,50
1862,Greece,3,NA,100
1863,Greece,3,NA,15
1864,Greece,NA,NA,NA
1865,Greece,2,NA,NA
1866,Greece,3,NA,85
1867,Greece,2,NA,NA
1868,Greece,2,NA,NA
1869,Greece,2,NA,NA
1870,Greece,1,20,NA
1871,Greece,NA,NA,NA
1872,Greece,3,NA,13
1873,Greece,2,NA,NA
1874,Greece,3,NA,80
1875,Greece,3,NA,40
1876,Greece,2,NA,NA
1877,Greece,2,NA,NA
1878,Greece,NA,NA,NA
1879,Greece,3,NA,20
1880,Greece,NA,NA,NA
1881,Greece,3,NA,95
1882,Greece,3,NA,95
1883,Greece,3,NA,90
1884,Greece,3,NA,95
1885,Greece,2,NA,NA
1886,Greece,3,NA,20
1887,Greece,1,13,NA
1888,Greece,3,NA,100
1889,Greece,NA,NA,NA
1890,Greece,3,NA,95
1891,Greece,3,NA,95
1892,Greece,3,NA,95
1893,Greece,2,NA,NA
1894,Greece,3,NA,45
1895,Greece,3,NA,6
1896,Greece,3,NA,20
1897,Greece,1,25,NA
1898,Greece,3,NA,90
1899,Greece,2,NA,NA
1900,Greece,1,5,NA
1901,Greece,2,NA,NA
1902,Greece,3,NA,90
1903,Greece,NA,NA,NA
1904,Greece,1,10,NA
1905,Greece,3,NA,50
1906,Greece,2,NA,NA
1907,Greece,3,NA,30
1908,Greece,NA,NA,NA
1909,Greece,NA,NA,NA
1910,Greece,3,NA,30
1911,Greece,3,NA,30
1912,Greece,3,NA,20
1913,Greece,3,NA,30
1914,Greece,3,NA,50
1915,Greece,1,30,NA
1916,Greece,3,NA,40
1917,Greece,3,NA,80
1918,Greece,1,80,NA
1919,Greece,NA,NA,NA
1920,Greece,3,NA,60
1921,Greece,3,NA,20
1922,Greece,3,NA,80
1923,Greece,3,NA,60
1924,Greece,3,NA,25
1925,Greece,NA,NA,NA
1926,Greece,3,NA,40
1927,Greece,2,NA,NA
1928,Greece,NA,NA,NA
1929,Greece,3,NA,70
1930,Greece,NA,NA,NA
1931,Greece,3,NA,90
1932,Greece,3,NA,30
1933,Greece,3,NA,50
1934,Greece,3,NA,40
1935,Greece,3,NA,20
1936,Greece,2,NA,NA
1937,Greece,2,NA,NA
1938,Greece,NA,NA,NA
1939,Greece,3,NA,50
1940,Greece,3,NA,60
1941,Greece,NA,NA,NA
1942,Greece,3,NA,60
1943,Greece,3,NA,20
1944,Greece,3,NA,10
1945,Greece,3,NA,30
1946,Greece,NA,NA,NA
1947,Greece,3,NA,70
1948,Greece,1,12,NA
1949,Greece,3,NA,40
1950,Greece,3,NA,80
1951,Greece,3,NA,30
1952,Greece,3,NA,40
1953,Greece,3,NA,20
1954,Greece,3,NA,30
1955,Greece,3,NA,50
1956,Greece,3,NA,35
1957,Greece,NA,NA,NA
1958,Greece,3,NA,20
1959,Greece,3,NA,35
1960,Greece,2,NA,NA
1961,Greece,3,NA,20
1962,Greece,3,NA,60
1963,Greece,3,NA,35
1964,Greece,3,NA,40
1965,Greece,NA,NA,NA
1966,Greece,3,NA,30
1967,Greece,3,NA,25
1968,Greece,3,NA,40
1969,Greece,3,NA,95
1970,Greece,NA,NA,NA
1971,Greece,NA,NA,NA
1972,Greece,3,NA,25
1973,Greece,3,NA,50
1974,Greece,2,NA,NA
1975,Greece,3,NA,50
1976,Greece,2,NA,NA
1977,Greece,3,NA,30
1978,Greece,3,NA,82
1979,Greece,3,NA,70
1980,Greece,3,NA,50
1981,Greece,3,NA,30
1982,Greece,3,NA,10
1983,Greece,3,NA,60
1984,Greece,2,NA,NA
1985,Greece,2,NA,NA
1986,Greece,NA,NA,NA
1987,Greece,2,NA,NA
1988,Greece,3,NA,90
1989,Greece,NA,NA,NA
1990,Greece,NA,NA,NA
1991,Greece,3,NA,20
1992,Greece,2,NA,NA
1993,Greece,3,NA,80
1994,Greece,3,NA,15
1995,Greece,2,NA,NA
1996,Greece,3,NA,20
1997,Greece,3,NA,80
1998,Greece,NA,NA,NA
1999,Greece,3,NA,50
2000,Greece,3,NA,70
2001,Greece,NA,NA,NA
2002,Greece,1,50,NA
2003,Greece,3,NA,80
2004,Greece,3,NA,85
2005,Greece,NA,NA,NA
2006,Greece,3,NA,40
2007,Greece,3,NA,15
2008,Greece,3,NA,50
2009,Greece,3,NA,40
2010,Greece,1,3,NA
2011,Greece,3,NA,30
2012,Greece,3,NA,30
2013,Greece,3,NA,30
2014,Greece,3,NA,80
2015,Greece,NA,NA,NA
2016,Greece,NA,NA,NA
2017,Greece,NA,NA,NA
2018,Greece,3,NA,49
2019,Greece,3,NA,35
2020,Greece,3,NA,40
2021,Greece,3,NA,90
2022,Greece,NA,NA,NA
2023,Greece,3,NA,60
2024,Greece,3,NA,60
2025,Greece,2,NA,NA
2026,Greece,3,NA,30
2027,Greece,3,NA,30
2028,Greece,NA,NA,NA
2029,Greece,3,NA,25
2030,Greece,NA,NA,NA
2031,Greece,3,NA,20
2032,Greece,3,NA,70
2033,Greece,2,NA,NA
2034,Greece,3,NA,90
2035,Greece,3,NA,100
2036,Greece,3,NA,60
2037,Greece,1,15,NA
2038,Greece,3,NA,60
2039,Greece,3,NA,30
2040,Greece,3,NA,35
2041,Greece,3,NA,20
2042,Greece,3,NA,60
2043,Greece,3,NA,15
2044,Greece,3,NA,30
2045,Greece,2,NA,NA
2046,Greece,3,NA,55
2047,Greece,1,10,NA
2048,Greece,3,NA,85
2049,Greece,3,NA,30
2050,Greece,3,NA,20
2051,Greece,3,NA,68
2052,Greece,3,NA,100
2053,Greece,3,NA,20
2054,Greece,3,NA,30
2055,Greece,3,NA,10
2056,Greece,2,NA,NA
2057,Greece,3,NA,90
2058,Greece,3,NA,75
2059,Greece,3,NA,50
2060,Greece,2,NA,NA
2061,Greece,3,NA,15
2062,Greece,3,NA,60
2063,Greece,3,NA,30
2064,Greece,3,NA,35
2065,Greece,3,NA,65
2066,Greece,2,NA,NA
2067,Greece,3,NA,50
2068,Greece,3,NA,70
2069,Greece,3,NA,50
2070,Greece,3,NA,68
2071,Greece,3,NA,60
2072,Greece,3,NA,45
2073,Greece,3,NA,30
2074,Greece,2,NA,NA
2075,Greece,3,NA,70
2076,Greece,3,NA,95
2077,Greece,2,NA,NA
2078,Greece,3,NA,50
2079,Greece,3,NA,25
2080,Greece,NA,NA,NA
2081,Greece,3,NA,70
2082,Greece,3,NA,40
2083,Greece,3,NA,40
2084,Greece,3,NA,20
2085,Greece,2,NA,NA
2086,Greece,3,NA,20
2087,Greece,3,NA,60
2088,Greece,3,NA,20
2089,Greece,3,NA,31
2090,Greece,3,NA,15
2091,Greece,3,NA,75
2092,Greece,3,NA,25
2093,Greece,3,NA,10
2094,Greece,3,NA,45
2095,Greece,3,NA,10
2096,Greece,3,NA,50
2097,Greece,1,80,NA
2098,Greece,3,NA,40
2099,Greece,3,NA,20
2100,Greece,3,NA,80
2101,Greece,1,60,NA
2102,Greece,2,NA,NA
2103,Greece,3,NA,30
2104,Greece,1,20,NA
2105,Greece,2,NA,NA
2106,Greece,3,NA,20
2107,Greece,3,NA,40
2108,Greece,2,NA,NA
2109,Greece,1,25,NA
2110,Greece,3,NA,30
2111,Greece,3,NA,98
2112,Greece,3,NA,55
2113,Greece,3,NA,75
2114,Greece,3,NA,50
2115,Greece,3,NA,40
2116,Greece,3,NA,55
2117,Greece,3,NA,50
2118,Greece,3,NA,30
2119,Greece,3,NA,70
2120,Greece,2,NA,NA
2121,Greece,3,NA,20
2122,Greece,3,NA,50
2123,Greece,3,NA,20
2124,Greece,3,NA,40
2125,Greece,3,NA,60
2126,Greece,NA,NA,NA
2127,Greece,NA,NA,NA
2128,Greece,1,28,NA
2129,Greece,NA,NA,NA
2130,Greece,3,NA,70
2131,Greece,3,NA,35
2132,Greece,3,NA,30
2133,Hungary,1,10,NA
2134,Hungary,3,NA,10
2135,Hungary,NA,NA,NA
2136,Hungary,2,NA,NA
2137,Hungary,3,NA,20
2138,Hungary,3,NA,10
2139,Hungary,3,NA,20
2140,Hungary,3,NA,40
2141,Hungary,3,NA,50
2142,Hungary,2,NA,NA
2143,Hungary,2,NA,NA
2144,Hungary,3,NA,35
2145,Hungary,1,30,NA
2146,Hungary,3,NA,80
2147,Hungary,1,20,NA
2148,Hungary,2,NA,NA
2149,Hungary,2,NA,NA
2150,Hungary,NA,NA,NA
2151,Hungary,2,NA,NA
2152,Hungary,3,NA,10
2153,Hungary,2,NA,NA
2154,Hungary,NA,NA,NA
2155,Hungary,NA,NA,NA
2156,Hungary,2,NA,NA
2157,Hungary,3,NA,20
2158,Hungary,2,NA,NA
2159,Hungary,3,NA,4
2160,Hungary,2,NA,NA
2161,Hungary,3,NA,15
2162,Hungary,3,NA,70
2163,Hungary,3,NA,30
2164,Hungary,NA,NA,NA
2165,Hungary,NA,NA,NA
2166,Hungary,3,NA,20
2167,Hungary,3,NA,10
2168,Hungary,3,NA,85
2169,Hungary,3,NA,8
2170,Hungary,NA,NA,NA
2171,Hungary,2,NA,NA
2172,Hungary,3,NA,25
2173,Hungary,3,NA,20
2174,Hungary,2,NA,NA
2175,Hungary,NA,NA,NA
2176,Hungary,NA,NA,NA
2177,Hungary,NA,NA,NA
2178,Hungary,3,NA,60
2179,Hungary,2,NA,NA
2180,Hungary,3,NA,20
2181,Hungary,3,NA,50
2182,Hungary,2,NA,NA
2183,Hungary,NA,NA,NA
2184,Hungary,NA,NA,NA
2185,Hungary,NA,NA,NA
2186,Hungary,2,NA,NA
2187,Hungary,1,7,NA
2188,Hungary,NA,NA,NA
2189,Hungary,2,NA,NA
2190,Hungary,2,NA,NA
2191,Hungary,2,NA,NA
2192,Hungary,3,NA,25
2193,Hungary,2,NA,NA
2194,Hungary,3,NA,50
2195,Hungary,3,NA,30
2196,Hungary,NA,NA,NA
2197,Hungary,NA,NA,NA
2198,Hungary,2,NA,NA
2199,Hungary,3,NA,40
2200,Hungary,NA,NA,NA
2201,Hungary,3,NA,40
2202,Hungary,3,NA,70
2203,Hungary,2,NA,NA
2204,Hungary,3,NA,20
2205,Hungary,1,15,NA
2206,Hungary,2,NA,NA
2207,Hungary,NA,NA,NA
2208,Hungary,3,NA,25
2209,Hungary,3,NA,40
2210,Hungary,3,NA,50
2211,Hungary,3,NA,15
2212,Hungary,3,NA,30
2213,Hungary,2,NA,NA
2214,Hungary,NA,NA,NA
2215,Hungary,2,NA,NA
2216,Hungary,NA,NA,NA
2217,Hungary,3,NA,80
2218,Hungary,NA,NA,NA
2219,Hungary,2,NA,NA
2220,Hungary,2,NA,NA
2221,Hungary,3,NA,80
2222,Hungary,2,NA,NA
2223,Hungary,2,NA,NA
2224,Hungary,3,NA,30
2225,Hungary,2,NA,NA
2226,Hungary,3,NA,20
2227,Hungary,3,NA,10
2228,Hungary,2,NA,NA
2229,Hungary,3,NA,15
2230,Hungary,NA,NA,NA
2231,Hungary,NA,NA,NA
2232,Hungary,NA,NA,NA
2233,Hungary,NA,NA,NA
2234,Hungary,NA,NA,NA
2235,Hungary,3,NA,10
2236,Hungary,NA,NA,NA
2237,Hungary,3,NA,15
2238,Hungary,NA,NA,NA
2239,Hungary,2,NA,NA
2240,Hungary,NA,NA,NA
2241,Hungary,2,NA,NA
2242,Hungary,3,NA,25
2243,Hungary,NA,NA,NA
2244,Hungary,3,NA,40
2245,Hungary,3,NA,40
2246,Hungary,2,NA,NA
2247,Hungary,3,NA,10
2248,Hungary,2,NA,NA
2249,Hungary,3,NA,30
2250,Hungary,2,NA,NA
2251,Hungary,NA,NA,NA
2252,Hungary,3,NA,15
2253,Hungary,2,NA,NA
2254,Hungary,NA,NA,NA
2255,Hungary,NA,NA,NA
2256,Hungary,NA,NA,NA
2257,Hungary,NA,NA,NA
2258,Hungary,2,NA,NA
2259,Hungary,NA,NA,NA
2260,Hungary,1,20,NA
2261,Hungary,NA,NA,NA
2262,Hungary,NA,NA,NA
2263,Hungary,NA,NA,NA
2264,Hungary,3,NA,95
2265,Hungary,NA,NA,NA
2266,Hungary,3,NA,10
2267,Hungary,3,NA,30
2268,Hungary,NA,NA,NA
2269,Hungary,2,NA,NA
2270,Hungary,3,NA,50
2271,Hungary,3,NA,15
2272,Hungary,NA,NA,NA
2273,Hungary,NA,NA,NA
2274,Hungary,2,NA,NA
2275,Hungary,2,NA,NA
2276,Hungary,NA,NA,NA
2277,Hungary,3,NA,20
2278,Hungary,3,NA,30
2279,Hungary,NA,NA,NA
2280,Hungary,NA,NA,NA
2281,Hungary,3,NA,20
2282,Hungary,1,50,NA
2283,Hungary,NA,NA,NA
2284,Hungary,3,NA,10
2285,Hungary,NA,NA,NA
2286,Hungary,NA,NA,NA
2287,Hungary,2,NA,NA
2288,Hungary,3,NA,4
2289,Hungary,2,NA,NA
2290,Hungary,3,NA,20
2291,Hungary,1,10,NA
2292,Hungary,3,NA,12
2293,Hungary,3,NA,45
2294,Hungary,3,NA,24
2295,Hungary,2,NA,NA
2296,Hungary,NA,NA,NA
2297,Hungary,2,NA,NA
2298,Hungary,3,NA,10
2299,Hungary,2,NA,NA
2300,Hungary,NA,NA,NA
2301,Hungary,3,NA,30
2302,Hungary,NA,NA,NA
2303,Hungary,2,NA,NA
2304,Hungary,2,NA,NA
2305,Hungary,2,NA,NA
2306,Hungary,2,NA,NA
2307,Hungary,3,NA,40
2308,Hungary,2,NA,NA
2309,Hungary,3,NA,35
2310,Hungary,3,NA,18
2311,Hungary,2,NA,NA
2312,Hungary,NA,NA,NA
2313,Hungary,2,NA,NA
2314,Hungary,2,NA,NA
2315,Hungary,NA,NA,NA
2316,Hungary,2,NA,NA
2317,Hungary,2,NA,NA
2318,Hungary,2,NA,NA
2319,Hungary,3,NA,20
2320,Hungary,1,20,NA
2321,Hungary,2,NA,NA
2322,Hungary,3,NA,10
2323,Hungary,3,NA,10
2324,Hungary,NA,NA,NA
2325,Hungary,NA,NA,NA
2326,Hungary,NA,NA,NA
2327,Hungary,2,NA,NA
2328,Hungary,3,NA,20
2329,Hungary,2,NA,NA
2330,Hungary,NA,NA,NA
2331,Hungary,1,20,NA
2332,Hungary,1,15,NA
2333,Hungary,2,NA,NA
2334,Hungary,2,NA,NA
2335,Hungary,2,NA,NA
2336,Hungary,2,NA,NA
2337,Hungary,3,NA,10
2338,Hungary,1,60,NA
2339,Hungary,3,NA,50
2340,Hungary,NA,NA,NA
2341,Hungary,2,NA,NA
2342,Hungary,3,NA,5
2343,Hungary,NA,NA,NA
2344,Hungary,2,NA,NA
2345,Hungary,NA,NA,NA
2346,Hungary,2,NA,NA
2347,Hungary,3,NA,20
2348,Hungary,NA,NA,NA
2349,Hungary,NA,NA,NA
2350,Hungary,2,NA,NA
2351,Hungary,1,20,NA
2352,Hungary,3,NA,20
2353,Hungary,NA,NA,NA
2354,Hungary,3,NA,30
2355,Hungary,3,NA,20
2356,Hungary,3,NA,15
2357,Hungary,3,NA,20
2358,Hungary,3,NA,45
2359,Hungary,3,NA,30
2360,Hungary,1,30,NA
2361,Hungary,1,30,NA
2362,Hungary,3,NA,30
2363,Hungary,3,NA,20
2364,Hungary,2,NA,NA
2365,Hungary,3,NA,10
2366,Hungary,NA,NA,NA
2367,Hungary,3,NA,20
2368,Hungary,2,NA,NA
2369,Hungary,3,NA,35
2370,Hungary,2,NA,NA
2371,Hungary,2,NA,NA
2372,Hungary,3,NA,15
2373,Hungary,3,NA,10
2374,Hungary,2,NA,NA
2375,Hungary,NA,NA,NA
2376,Hungary,3,NA,30
2377,Hungary,2,NA,NA
2378,Hungary,NA,NA,NA
2379,Hungary,NA,NA,NA
2380,Hungary,NA,NA,NA
2381,Hungary,3,NA,20
2382,Hungary,1,10,NA
2383,Hungary,NA,NA,NA
2384,Hungary,3,NA,30
2385,Hungary,NA,NA,NA
2386,Hungary,NA,NA,NA
2387,Hungary,NA,NA,NA
2388,Hungary,NA,NA,NA
2389,Hungary,2,NA,NA
2390,Hungary,3,NA,20
2391,Hungary,3,NA,15
2392,Hungary,3,NA,25
2393,Hungary,NA,NA,NA
2394,Hungary,1,50,NA
2395,Hungary,NA,NA,NA
2396,Hungary,NA,NA,NA
2397,Hungary,NA,NA,NA
2398,Hungary,3,NA,50
2399,Hungary,2,NA,NA
2400,Hungary,1,25,NA
2401,Hungary,3,NA,20
2402,Hungary,2,NA,NA
2403,Hungary,3,NA,50
2404,Hungary,3,NA,40
2405,Hungary,2,NA,NA
2406,Hungary,3,NA,30
2407,Hungary,3,NA,40
2408,Hungary,1,15,NA
2409,Hungary,1,5,NA
2410,Hungary,2,NA,NA
2411,Hungary,1,9,NA
2412,Hungary,1,5,NA
2413,Hungary,NA,NA,NA
2414,Hungary,NA,NA,NA
2415,Hungary,3,NA,50
2416,Hungary,3,NA,10
2417,Hungary,NA,NA,NA
2418,Hungary,NA,NA,NA
2419,Hungary,NA,NA,NA
2420,Hungary,2,NA,NA
2421,Hungary,NA,NA,NA
2422,Hungary,1,30,NA
2423,Hungary,2,NA,NA
2424,Hungary,2,NA,NA
2425,Hungary,2,NA,NA
2426,Hungary,3,NA,25
2427,Hungary,NA,NA,NA
2428,Hungary,3,NA,70
2429,Hungary,2,NA,NA
2430,Hungary,3,NA,50
2431,Hungary,2,NA,NA
2432,Hungary,3,NA,20
2433,Hungary,3,NA,40
2434,Hungary,2,NA,NA
2435,Hungary,1,10,NA
2436,Hungary,2,NA,NA
2437,Hungary,3,NA,40
2438,Hungary,NA,NA,NA
2439,Hungary,NA,NA,NA
2440,Hungary,3,NA,20
2441,Hungary,NA,NA,NA
2442,Hungary,1,15,NA
2443,Hungary,3,NA,10
2444,Hungary,2,NA,NA
2445,Hungary,NA,NA,NA
2446,Hungary,NA,NA,NA
2447,Hungary,NA,NA,NA
2448,Hungary,3,NA,10
2449,Hungary,3,NA,50
2450,Hungary,NA,NA,NA
2451,Hungary,3,NA,15
2452,Hungary,2,NA,NA
2453,Hungary,2,NA,NA
2454,Hungary,2,NA,NA
2455,Hungary,3,NA,30
2456,Hungary,2,NA,NA
2457,Hungary,1,10,NA
2458,Hungary,NA,NA,NA
2459,Hungary,3,NA,35
2460,Hungary,2,NA,NA
2461,Hungary,NA,NA,NA
2462,Hungary,2,NA,NA
2463,Hungary,2,NA,NA
2464,Hungary,2,NA,NA
2465,Hungary,2,NA,NA
2466,Hungary,3,NA,10
2467,Hungary,3,NA,15
2468,Hungary,2,NA,NA
2469,Hungary,NA,NA,NA
2470,Hungary,2,NA,NA
2471,Hungary,3,NA,15
2472,Hungary,2,NA,NA
2473,Hungary,1,7,NA
2474,Hungary,2,NA,NA
2475,Hungary,NA,NA,NA
2476,Hungary,NA,NA,NA
2477,Hungary,NA,NA,NA
2478,Hungary,2,NA,NA
2479,Hungary,2,NA,NA
2480,Hungary,2,NA,NA
2481,Hungary,NA,NA,NA
2482,Hungary,2,NA,NA
2483,Hungary,3,NA,30
2484,Hungary,2,NA,NA
2485,Hungary,2,NA,NA
2486,Hungary,NA,NA,NA
2487,Hungary,3,NA,33
2488,Hungary,NA,NA,NA
2489,Hungary,NA,NA,NA
2490,Hungary,1,5,NA
2491,Hungary,2,NA,NA
2492,Hungary,2,NA,NA
2493,Hungary,3,NA,20
2494,Hungary,2,NA,NA
2495,Hungary,NA,NA,NA
2496,Hungary,3,NA,30
2497,Hungary,2,NA,NA
2498,Hungary,2,NA,NA
2499,Hungary,3,NA,10
2500,Hungary,NA,NA,NA
2501,Hungary,3,NA,30
2502,Hungary,1,8,NA
2503,Hungary,2,NA,NA
2504,Hungary,3,NA,30
2505,Hungary,3,NA,5
2506,Hungary,1,30,NA
2507,Hungary,1,10,NA
2508,Hungary,2,NA,NA
2509,Hungary,NA,NA,NA
2510,Hungary,NA,NA,NA
2511,Hungary,NA,NA,NA
2512,Hungary,3,NA,70
2513,Hungary,NA,NA,NA
2514,Hungary,NA,NA,NA
2515,Hungary,2,NA,NA
2516,Hungary,3,NA,17
2517,Hungary,3,NA,10
2518,Hungary,2,NA,NA
2519,Hungary,2,NA,NA
2520,Hungary,3,NA,10
2521,Hungary,NA,NA,NA
2522,Hungary,3,NA,15
2523,Hungary,NA,NA,NA
2524,Hungary,3,NA,75
2525,Hungary,3,NA,15
2526,Hungary,3,NA,50
2527,Hungary,3,NA,70
2528,Hungary,3,NA,20
2529,Hungary,NA,NA,NA
2530,Hungary,3,NA,20
2531,Hungary,NA,NA,NA
2532,Hungary,1,30,NA
2533,Hungary,3,NA,40
2534,Hungary,3,NA,30
2535,Hungary,2,NA,NA
2536,Hungary,3,NA,40
2537,Hungary,NA,NA,NA
2538,Hungary,3,NA,20
2539,Hungary,NA,NA,NA
2540,Hungary,3,NA,30
2541,Hungary,3,NA,35
2542,Hungary,3,NA,30
2543,Hungary,1,10,NA
2544,Hungary,2,NA,NA
2545,Hungary,3,NA,80
2546,Hungary,NA,NA,NA
2547,Hungary,3,NA,20
2548,Hungary,3,NA,35
2549,Hungary,3,NA,60
2550,Hungary,3,NA,40
2551,Hungary,NA,NA,NA
2552,Hungary,2,NA,NA
2553,Hungary,3,NA,10
2554,Hungary,2,NA,NA
2555,Hungary,NA,NA,NA
2556,Hungary,2,NA,NA
2557,Hungary,3,NA,25
2558,Hungary,2,NA,NA
2559,Hungary,3,NA,60
2560,Hungary,2,NA,NA
2561,Hungary,3,NA,50
2562,Hungary,2,NA,NA
2563,Hungary,NA,NA,NA
2564,Hungary,NA,NA,NA
2565,Hungary,2,NA,NA
2566,Hungary,3,NA,25
2567,Hungary,3,NA,50
2568,Hungary,1,10,NA
2569,Hungary,2,NA,NA
2570,Hungary,3,NA,10
2571,Hungary,3,NA,30
2572,Hungary,3,NA,70
2573,Hungary,3,NA,30
2574,Hungary,2,NA,NA
2575,Hungary,2,NA,NA
2576,Hungary,3,NA,45
2577,Hungary,3,NA,25
2578,Hungary,3,NA,20
2579,Hungary,2,NA,NA
2580,Hungary,2,NA,NA
2581,Hungary,3,NA,20
2582,Hungary,NA,NA,NA
2583,Hungary,1,15,NA
2584,Hungary,3,NA,60
2585,Hungary,NA,NA,NA
2586,Hungary,NA,NA,NA
2587,Hungary,NA,NA,NA
2588,Hungary,3,NA,30
2589,Hungary,2,NA,NA
2590,Hungary,3,NA,30
2591,Hungary,3,NA,50
2592,Hungary,1,15,NA
2593,Hungary,2,NA,NA
2594,Hungary,2,NA,NA
2595,Hungary,2,NA,NA
2596,Hungary,3,NA,20
2597,Hungary,2,NA,NA
2598,Hungary,3,NA,20
2599,Hungary,2,NA,NA
2600,Hungary,3,NA,50
2601,Hungary,2,NA,NA
2602,Hungary,2,NA,NA
2603,Hungary,2,NA,NA
2604,Hungary,2,NA,NA
2605,Hungary,3,NA,35
2606,Hungary,3,NA,60
2607,Hungary,NA,NA,NA
2608,Hungary,2,NA,NA
2609,Hungary,3,NA,25
2610,Hungary,2,NA,NA
2611,Hungary,2,NA,NA
2612,Hungary,2,NA,NA
2613,Hungary,3,NA,20
2614,Hungary,3,NA,30
2615,Hungary,NA,NA,NA
2616,Hungary,2,NA,NA
2617,Hungary,2,NA,NA
2618,Hungary,2,NA,NA
2619,Hungary,NA,NA,NA
2620,Hungary,3,NA,30
2621,Hungary,NA,NA,NA
2622,Hungary,2,NA,NA
2623,Hungary,3,NA,15
2624,Hungary,3,NA,40
2625,Hungary,NA,NA,NA
2626,Hungary,3,NA,15
2627,Hungary,2,NA,NA
2628,Hungary,NA,NA,NA
2629,Hungary,3,NA,10
2630,Hungary,3,NA,60
2631,Hungary,3,NA,20
2632,Hungary,2,NA,NA
2633,Hungary,3,NA,25
2634,Hungary,NA,NA,NA
2635,Hungary,3,NA,10
2636,Hungary,2,NA,NA
2637,Hungary,2,NA,NA
2638,Hungary,3,NA,20
2639,Hungary,2,NA,NA
2640,Hungary,NA,NA,NA
2641,Hungary,2,NA,NA
2642,Hungary,2,NA,NA
2643,Hungary,2,NA,NA
2644,Hungary,3,NA,20
2645,Hungary,2,NA,NA
2646,Hungary,3,NA,75
2647,Hungary,3,NA,35
2648,Hungary,1,3,NA
2649,Hungary,2,NA,NA
2650,Hungary,3,NA,5
2651,Hungary,1,15,NA
2652,Hungary,3,NA,30
2653,Hungary,3,NA,15
2654,Hungary,2,NA,NA
2655,Hungary,2,NA,NA
2656,Hungary,NA,NA,NA
2657,Hungary,2,NA,NA
2658,Hungary,2,NA,NA
2659,Hungary,3,NA,20
2660,Hungary,2,NA,NA
2661,Hungary,1,50,NA
2662,Hungary,3,NA,30
2663,Hungary,2,NA,NA
2664,Hungary,2,NA,NA
2665,Hungary,1,15,NA
2666,Hungary,NA,NA,NA
2667,Hungary,NA,NA,NA
2668,Hungary,3,NA,30
2669,Hungary,2,NA,NA
2670,Hungary,2,NA,NA
2671,Hungary,NA,NA,NA
2672,Hungary,1,10,NA
2673,Hungary,3,NA,10
2674,Hungary,3,NA,20
2675,Hungary,2,NA,NA
2676,Hungary,3,NA,10
2677,Hungary,2,NA,NA
2678,Hungary,2,NA,NA
2679,Hungary,1,5,NA
2680,Hungary,2,NA,NA
2681,Hungary,3,NA,15
2682,Hungary,2,NA,NA
2683,Hungary,2,NA,NA
2684,Hungary,3,NA,40
2685,Hungary,3,NA,30
2686,Hungary,1,10,NA
2687,Hungary,2,NA,NA
2688,Hungary,2,NA,NA
2689,Hungary,2,NA,NA
2690,Hungary,3,NA,40
2691,Hungary,2,NA,NA
2692,Hungary,3,NA,15
2693,Hungary,3,NA,25
2694,Hungary,3,NA,25
2695,Hungary,3,NA,10
2696,Hungary,3,NA,20
2697,Hungary,2,NA,NA
2698,Hungary,2,NA,NA
2699,Hungary,2,NA,NA
2700,Hungary,3,NA,15
2701,Hungary,2,NA,NA
2702,Hungary,NA,NA,NA
2703,Hungary,3,NA,59
2704,Hungary,1,18,NA
2705,Hungary,NA,NA,NA
2706,Hungary,2,NA,NA
2707,Hungary,2,NA,NA
2708,Hungary,3,NA,30
2709,Hungary,2,NA,NA
