r0_1,r2_1,r6_1,x_1,y_1,totalR_1,r0_2,r2_2,r6_2,x_2,y_2,totalR_2,centre_x,centre_y,totalM
3.0972743,2.0330474,0.887249,-1.57,23.37,6.0175705,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.0462952,0.8928277,-1.56,23.35,5.96588,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.0462952,0.8911385,-1.57,23.36,5.964191,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.059911,0.8985581,-1.56,23.34,5.985226,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.0739133,0.9020722,-1.56,23.34,6.002743,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0972743,2.0739133,0.8945306,-1.58,23.36,6.065718,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.0739133,0.8911385,-1.58,23.36,5.9918094,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.103157,0.8985581,-1.57,23.36,6.0284724,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.103157,0.8985581,-1.57,23.35,6.0284724,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.103157,0.9020722,-1.57,23.35,6.031986,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.103157,0.9450501,-1.51,23.26,6.0749645,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.1184428,0.9003079,-1.58,23.36,6.0455074,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.1184428,0.8928277,-1.59,23.37,6.0380273,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.1342032,0.8985581,-1.58,23.36,6.0595183,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.150465,0.8928277,-1.59,23.38,6.07005,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.150465,0.9244598,-1.55,23.3,6.101682,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.150465,0.9003079,-1.58,23.36,6.07753,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,2.167257,0.9020722,-1.58,23.35,6.0305004,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.167257,0.9020722,-1.58,23.35,6.0960865,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.1733844,2.1846101,0.8928277,-1.62,23.43,6.250822,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.1846101,0.908061,-1.58,23.35,6.1194286,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,2.2025585,0.9003079,-1.59,23.35,6.0640383,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,2.2211392,0.9098908,-1.58,23.33,6.0922017,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.2211392,0.9003079,-1.6,23.37,6.148204,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
2.9611716,2.240392,0.908061,-1.59,23.35,6.109625,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
3.0267572,2.240392,0.9020722,-1.6,23.37,6.169221,Infinity,Infinity,Infinity,0,0,Infinity,NaN,NaN,Infinity
