"MONDAY, MARCH 12"
"Socializing","10:50","11:50",1:00
"Education","11:50","15:00",3:10
"Browsing","15:00","15:30",0:30
"Education","15:30","18:25",2:55
"Travel","18:25","18:35",0:10
"Eating","18:35","19:20",0:45
"Travel","19:20","19:30",0:10
"Homework","19:30","22:00",2:30
"Browsing","22:00","22:25",0:25
"Homework","22:25","0:00",1:35
Total,24:00

"TUESDAY, OCTOBER 8"
"Homework","0:00","1:30",1:30
"Travel","1:30","1:35",0:05
"Shower","1:35","1:50",0:15
"Browsing","1:50","3:10",1:20
"Sleeping","3:10","10:00",6:50
"Browsing","10:00","10:50",0:50
"Shower","10:50","11:15",0:25
"Eating","11:15","12:00",0:45
"Education","12:00","14:30",2:30
"Homework","14:30","15:30",1:00
"Travel","15:30","15:50",0:20
"Homework","15:50","18:45",2:55
"Eating","18:45","19:20",0:35
"Browsing","19:20","19:40",0:20
"Homework","19:40","21:25",1:45
"Socializing","21:25","21:40",0:15
"Browsing","21:40","22:00",0:20
"Homework","22:00","23:30",1:30
"Socializing","23:30","0:00",0:30
Total,24:00

"WEDNESDAY, OCTOBER 9"
"Homework","0:00","0:50",0:50
"Socializing","0:50","1:20",0:30
"Shower","1:20","1:45",0:25
"Browsing","1:45","2:40",0:55
"Sleeping","2:40","10:05",7:25
"Browsing","10:05","10:55",0:50
"Eating","10:55","11:15",0:20
"Shower","11:15","11:35",0:20
"Eating","11:35","12:00",0:25
"Travel","12:00","12:20",0:20
"Education","12:20","17:30",5:10
"Socializing","17:30","17:55",0:25
"Travel","17:55","18:05",0:10
"Eating","18:05","18:50",0:45
"Homework","18:50","19:20",0:30
"Socializing","19:20","20:40",1:20
"Homework","20:40","21:40",1:00
"Browsing","21:40","21:55",0:15
"Homework","21:55","22:30",0:35
"Browsing","22:30","22:40",0:10
"Homework","22:40","23:30",0:50
"Socializing","23:30","23:40",0:10
"Homework","23:40","0:00",0:20
Total,24:00

"THURSDAY, OCTOBER 10"
"Homework","0:00","1:10",1:10
"Travel","1:10","1:15",0:05
"Shower","1:15","1:35",0:20
"Browsing","1:35","2:05",0:30
"Sleeping","2:05","8:55",6:50
"Browsing","8:55","9:20",0:25
"Shower","9:20","9:40",0:20
"Eating","9:40","10:00",0:20
"Browsing","10:00","10:25",0:25
"Homework","10:25","11:25",1:00
"Browsing","11:25","11:40",0:15
"Homework","11:40","13:10",1:30
"Travel","13:10","13:20",0:10
"Homework","13:20","13:50",0:30
"Browsing","13:50","14:00",0:10
"Homework","14:00","14:20",0:20
"Education","14:20","16:20",2:00
"Eating","16:20","17:00",0:40
"Homework","17:00","17:20",0:20
"Socializing","17:20","17:45",0:25
"Homework","17:45","19:00",1:15
"Education","19:00","20:55",1:55
"Travel","20:55","21:10",0:15
"Homework","21:10","22:00",0:50
"Exercising","22:00","23:15",1:15
"Socializing","23:15","0:00",0:45
Total,24:00

"FRIDAY, OCTOBER 11"
"Shower","0:00","0:45",0:45
"Browsing","0:45","2:00",1:15
"Sleeping","2:00","8:15",6:15
"Browsing","8:15","8:45",0:30
"Shower","8:45","9:15",0:30
"Travel","9:15","9:25",0:10
"Education","9:25","13:15",3:50
"Travel","13:15","16:45",3:30
"Socializing","16:45","20:20",3:35
"Travel","20:20","20:45",0:25
"Eating","20:45","21:30",0:45
"Travel","21:30","22:10",0:40
"Socializing","22:10","0:00",1:50
Total,24:00

"SATURDAY, OCTOBER 12"
"Socializing","0:00","0:15",0:15
"Browsing","0:15","1:30",1:15
"Sleeping","1:30","8:25",6:55
"Shower","8:25","8:55",0:30
"Socializing","8:55","9:15",0:20
"Travel","9:15","9:45",0:30
"Socializing","9:45","10:30",0:45
"Travel","10:30","12:05",1:35
"Socializing","12:05","12:40",0:35
"Travel","12:40","13:15",0:35
"Eating","13:15","14:00",0:45
"Browsing","14:00","14:25",0:25
"Education","14:25","15:00",0:35
"Browsing","15:00","15:25",0:25
"Education","15:25","15:45",0:20
"Browsing","15:45","16:15",0:30
"Education","16:15","17:00",0:45
"Sleeping","17:00","18:00",1:00
"Socializing","18:00","18:10",0:10
"Education","18:10","18:45",0:35
"Eating","18:45","20:00",1:15
"Exercising","20:00","20:30",0:30
"Socializing","20:30","21:05",0:35
"Education","21:05","23:30",2:25
"Eating","23:30","0:00",0:30
Total,24:00

"SUNDAY, OCTOBER 13"
"Education","0:00","2:20",2:20
"Shower","2:20","2:40",0:20
"Education","2:40","4:00",1:20
"Browsing","4:00","4:55",0:55
"Sleeping","4:55","14:30",9:35
"Browsing","14:30","15:45",1:15
"Shower","15:45","16:10",0:25
"Eating","16:10","17:10",1:00
"Browsing","17:10","22:50",5:40
"Eating","22:50","23:10",0:20
"Shower","23:10","23:20",0:10
"Browsing","23:20","0:00",0:40
Total,24:00

"MONDAY, OCTOBER 14"
"Browsing","0:00","2:15",2:15
"Sleeping","2:15","9:50",7:35
"Shower","9:50","10:10",0:20
"Eating","10:10","10:40",0:30
"Homework","10:40","12:55",2:15
"Eating","12:55","13:10",0:15
"Homework","13:10","15:00",1:50
"Socializing","15:00","15:40",0:40
"Homework","15:40","17:25",1:45
"Eating","17:25","17:55",0:30
"Exercising","17:55","19:45",1:50
"Homework","19:45","21:50",2:05
"Eating","21:50","22:20",0:30
"Homework","22:20","23:15",0:55
"Shower","23:15","23:40",0:25
"Browsing","23:40","0:00",0:20
Total,24:00

"TUESDAY, OCTOBER 15"
"Browsing","0:00","1:00",1:00
"Sleeping","1:00","12:40",11:40
"Socializing","12:40","13:10",0:30
"Homework","13:10","20:00",6:50
"Socializing","20:00","20:40",0:40
"Eating","20:40","21:55",1:15
"Homework","21:55","23:30",1:35
"Socializing","23:30","0:00",0:30
Total,24:00

"WEDNESDAY, OCTOBER 16"
"Socializing","0:00","0:20",0:20
"Homework","0:20","0:50",0:30
"Browsing","0:50","1:30",0:40
"Shower","1:30","1:40",0:10
"Browsing","1:40","4:40",3:00
"Sleeping","4:40","11:25",6:45
"Socializing","11:25","11:55",0:30
"Shower","11:55","12:15",0:20
"Eating","12:15","12:40",0:25
"Homework","12:40","16:00",3:20
"Socializing","16:00","17:15",1:15
"Homework","17:15","17:55",0:40
"Travel","17:55","18:10",0:15
"Eating","18:10","19:10",1:00
"Browsing","19:10","19:30",0:20
"Travel","19:30","19:45",0:15
"Homework","19:45","20:50",1:05
"Socializing","20:50","21:05",0:15
"Homework","21:05","0:00",2:55
Total,24:00

"THURSDAY, OCTOBER 17"
"Homework","0:00","1:40",1:40
"Browsing","1:40","4:20",2:40
"Sleeping","4:20","11:35",7:15
"Browsing","11:35","13:00",1:25
"Shower","13:00","13:20",0:20
"Eating","13:20","13:50",0:30
"Socializing","13:50","15:50",2:00
"Homework","15:50","17:25",1:35
"Socializing","17:25","17:45",0:20
"Browsing","17:45","18:00",0:15
"Homework","18:00","19:00",1:00
"Eating","19:00","19:35",0:35
"Browsing","19:35","19:55",0:20
"Homework","19:55","21:40",1:45
"Socializing","21:40","22:45",1:05
"Homework","22:45","0:00",1:15
Total,24:00

"FRIDAY, OCTOBER 18"
"Homework","0:00","2:00",2:00
"Shower","2:00","2:10",0:10
"Browsing","2:10","4:00",1:50
"Sleeping","4:00","10:30",6:30
"Socializing","10:30","10:45",0:15
"Shower","10:45","11:00",0:15
"Homework","11:00","12:00",1:00
"Socializing","12:00","12:10",0:10
"Eating","12:10","12:40",0:30
"Homework","12:40","14:20",1:40
"Browsing","14:20","14:55",0:35
"Socializing","14:55","15:10",0:15
"Homework","15:10","16:35",1:25
"Exercising","16:35","17:05",0:30
"Socializing","17:05","17:35",0:30
"Eating","17:35","18:05",0:30
"Socializing","18:05","18:40",0:35
"Homework","18:40","20:20",1:40
"Socializing","20:20","0:00",3:40
Total,24:00

"SATURDAY, OCTOBER 19"
"Socializing","0:00","0:15",0:15
"Shower","0:15","0:35",0:20
"Socializing","0:35","0:50",0:15
"Browsing","0:50","3:25",2:35
"Sleeping","3:25","11:50",8:25
"Browsing","11:50","13:35",1:45
"Shower","13:35","14:15",0:40
"Eating","14:15","14:40",0:25
"Socializing","14:40","15:35",0:55
"Browsing","15:35","17:45",2:10
"Eating","17:45","18:15",0:30
"Exercising","18:15","19:30",1:15
"Socializing","19:30","19:50",0:20
"Homework","19:50","21:25",1:35
"Browsing","21:25","21:35",0:10
"Homework","21:35","22:10",0:35
"Socializing","22:10","22:20",0:10
"Homework","22:20","23:50",1:30
"Travel","23:50","0:00",0:10
Total,24:00

"SUNDAY, OCTOBER 20"
"Homework","0:00","2:10",2:10
"Shower","2:10","2:35",0:25
"Browsing","2:35","5:05",2:30
"Sleeping","5:05","14:00",8:55
"Socializing","14:00","14:20",0:20
"Browsing","14:20","14:35",0:15
"Shower","14:35","14:50",0:15
"Eating","14:50","15:15",0:25
"Browsing","15:15","15:25",0:10
"Socializing","15:25","16:15",0:50
"Homework","16:15","17:20",1:05
"Browsing","17:20","17:30",0:10
"Homework","17:30","18:30",1:00
"Eating","18:30","18:55",0:25
"Socializing","18:55","21:20",2:25
"Homework","21:20","0:00",2:40
Total,24:00

"MONDAY, OCTOBER 21"
"Homework","0:00","0:35",0:35
"Travel","0:35","0:40",0:05
"Socializing","0:40","1:40",1:00
"Browsing","1:40","1:55",0:15
"Shower","1:55","2:25",0:30
"Sleeping","2:25","2:45",0:20
"Browsing","2:45","3:45",1:00
"Sleeping","3:45","8:00",4:15
"Browsing","8:00","8:20",0:20
"Socializing","8:20","8:50",0:30
"Shower","8:50","9:10",0:20
"Eating","9:10","9:35",0:25
"Travel","9:35","10:00",0:25
"Education","10:00","10:55",0:55
"Socializing","10:55","12:00",1:05
"Education","12:00","15:30",3:30
"Socializing","15:30","16:30",1:00
"Education","16:30","18:30",2:00
"Travel","18:30","18:40",0:10
"Eating","18:40","19:40",1:00
"Socializing","19:40","20:05",0:25
"Homework","20:05","23:10",3:05
"Browsing","23:10","23:35",0:25
"Homework","23:35","0:00",0:25
Total,24:00

"TUESDAY, OCTOBER 22"
"Homework","0:00","1:05",1:05
"Shower","1:05","1:30",0:25
"Browsing","1:30","2:35",1:05
"Sleeping","2:35","7:50",5:15
"Socializing","7:50","7:55",0:05
"Browsing","7:55","8:05",0:10
"Shower","8:05","8:30",0:25
"Travel","8:30","8:45",0:15
"Education","8:45","11:30",2:45
"Eating","11:30","12:30",1:00
"Education","12:30","14:25",1:55
"Travel","14:25","14:35",0:10
"Eating","14:35","15:05",0:30
"Socializing","15:05","16:05",1:00
"Exercising","16:05","19:00",2:55
"Eating","19:00","19:15",0:15
"Browsing","19:15","19:50",0:35
"Shower","19:50","20:00",0:10
"Homework","20:00","21:00",1:00
"Socializing","21:00","22:10",1:10
"Homework","22:10","0:00",1:50
Total,24:00

"WEDNESDAY, OCTOBER 23"
"Homework","0:00","0:25",0:25
"Browsing","0:25","1:05",0:40
"Shower","1:05","1:45",0:40
"Browsing","1:45","2:45",1:00
"Sleeping","2:45","10:30",7:45
"Browsing","10:30","11:25",0:55
"Sleeping","11:25","11:50",0:25
"Shower","11:50","12:15",0:25
"Eating","12:15","12:35",0:20
"Socializing","12:35","13:05",0:30
"Travel","13:05","13:25",0:20
"Education","13:25","17:30",4:05
"Travel","17:30","17:45",0:15
"Eating","17:45","18:15",0:30
"Browsing","18:15","18:40",0:25
"Homework","18:40","20:20",1:40
"Shower","20:20","20:30",0:10
"Browsing","20:30","23:45",3:15
"Socializing","23:45","0:00",0:15
Total,24:00

"THURSDAY, OCTOBER 24"
"Socializing","0:00","1:10",1:10
"Shower","1:10","1:35",0:25
"Browsing","1:35","2:25",0:50
"Sleeping","2:25","7:25",5:00
"Browsing","7:25","7:35",0:10
"Shower","7:35","7:55",0:20
"Eating","7:55","8:10",0:15
"Travel","8:10","8:25",0:15
"Education","8:25","10:25",2:00
"Travel","10:25","10:40",0:15
"Socializing","10:40","11:20",0:40
"Homework","11:20","12:35",1:15
"Browsing","12:35","13:25",0:50
"Education","13:25","17:55",4:30
"Travel","17:55","18:05",0:10
"Eating","18:05","18:35",0:30
"Socializing","18:35","19:40",1:05
"Browsing","19:40","0:00",4:20
Total,24:00

"FRIDAY, OCTOBER 25"
"Browsing","0:00","0:40",0:40
"Shower","0:40","0:55",0:15
"Browsing","0:55","1:50",0:55
"Sleeping","1:50","9:00",7:10
"Shower","9:00","9:20",0:20
"Travel","9:20","9:30",0:10
"Education","9:30","13:30",4:00
"Travel","13:30","13:45",0:15
"Eating","13:45","14:15",0:30
"Socializing","14:15","14:40",0:25
"Travel","14:40","15:00",0:20
"Education","15:00","15:55",0:55
"Travel","15:55","16:05",0:10
"Socializing","16:05","17:05",1:00
"Browsing","17:05","18:45",1:40
"Eating","18:45","19:25",0:40
"Browsing","19:25","0:00",4:35
Total,24:00

"SATURDAY, OCTOBER 26"
"Browsing","0:00","1:10",1:10
"Shower","1:10","1:30",0:20
"Browsing","1:30","2:30",1:00
"Sleeping","2:30","10:00",7:30
"Shower","10:00","10:20",0:20
"Travel","10:20","10:30",0:10
"Homework","10:30","11:20",0:50
"Eating","11:20","11:40",0:20
"Homework","11:40","12:25",0:45
"Socializing","12:25","12:55",0:30
"Education","12:55","13:25",0:30
"Homework","13:25","14:30",1:05
"Eating","14:30","15:00",0:30
"Homework","15:00","17:40",2:40
"Browsing","17:40","17:50",0:10
"Homework","17:50","18:30",0:40
"Eating","18:30","18:50",0:20
"Exercising","18:50","19:50",1:00
"Travel","19:50","20:00",0:10
"Browsing","20:00","20:10",0:10
"Homework","20:10","20:45",0:35
"Socializing","20:45","21:05",0:20
"Homework","21:05","21:30",0:25
"Browsing","21:30","22:05",0:35
"Homework","22:05","23:15",1:10
"Browsing","23:15","23:40",0:25
"Homework","23:40","0:00",0:20
Total,24:00

"SUNDAY, OCTOBER 27"
"Homework","0:00","0:25",0:25
"Browsing","0:25","0:40",0:15
"Homework","0:40","1:15",0:35
"Travel","1:15","1:20",0:05
"Shower","1:20","1:45",0:25
"Browsing","1:45","2:45",1:00
"Sleeping","2:45","9:30",6:45
"Browsing","9:30","9:40",0:10
"Shower","9:40","10:00",0:20
"Homework","10:00","11:30",1:30
"Browsing","11:30","12:15",0:45
"Homework","12:15","13:30",1:15
"Browsing","13:30","13:45",0:15
"Homework","13:45","14:15",0:30
"Browsing","14:15","15:40",1:25
"Homework","15:40","16:15",0:35
"Shower","16:15","16:20",0:05
"Browsing","16:20","16:35",0:15
"Homework","16:35","16:50",0:15
"Browsing","16:50","17:00",0:10
"Homework","17:00","18:05",1:05
"Eating","18:05","18:25",0:20
"Homework","18:25","19:25",1:00
"Browsing","19:25","19:45",0:20
"Homework","19:45","20:45",1:00
"Browsing","20:45","21:10",0:25
"Homework","21:10","22:35",1:25
"Socializing","22:35","22:45",0:10
"Eating","22:45","23:15",0:30
"Shower","23:15","23:40",0:25
"Homework","23:40","0:00",0:20
Total,24:00

"MONDAY, OCTOBER 28"
"Eating","0:00","0:20",0:20
"Shower","0:20","1:05",0:45
"Browsing","1:05","3:00",1:55
"Sleeping","3:00","7:45",4:45
"Browsing","7:45","7:55",0:10
"Shower","7:55","8:10",0:15
"Travel","8:10","8:30",0:20
"Education","8:30","10:55",2:25
"Socializing","10:55","11:45",0:50
"Eating","11:45","12:00",0:15
"Education","12:00","15:20",3:20
"Socializing","15:20","16:30",1:10
"Education","16:30","18:25",1:55
"Socializing","18:25","18:50",0:25
"Travel","18:50","19:00",0:10
"Education","19:00","21:05",2:05
"Travel","21:05","21:20",0:15
"Eating","21:20","21:50",0:30
"Travel","21:50","22:00",0:10
"Shower","22:00","22:10",0:10
"Browsing","22:10","22:50",0:40
"Shower","22:50","23:10",0:20
"Homework","23:10","0:00",0:50
Total,24:00

"TUESDAY, OCTOBER 29"
"Socializing","0:00","0:15",0:15
"Homework","0:15","0:50",0:35
"Socializing","0:50","1:10",0:20
"Shower","1:10","1:30",0:20
"Browsing","1:30","2:35",1:05
"Sleeping","2:35","10:00",7:25
"Browsing","10:00","12:25",2:25
"Shower","12:25","12:55",0:30
"Eating","12:55","13:25",0:30
"Socializing","13:25","14:00",0:35
"Homework","14:00","17:40",3:40
"Eating","17:40","18:15",0:35
"Travel","18:15","18:25",0:10
"Socializing","18:25","18:40",0:15
"Travel","18:40","18:55",0:15
"Homework","18:55","20:10",1:15
"Browsing","20:10","20:35",0:25
"Homework","20:35","22:20",1:45
"Socializing","22:20","22:50",0:30
"Homework","22:50","0:00",1:10
Total,24:00

"WEDNESDAY, OCTOBER 30"
"Homework","0:00","0:25",0:25
"Shower","0:25","1:05",0:40
"Sleeping","1:05","1:15",0:10
"Browsing","1:15","3:15",2:00
"Sleeping","3:15","9:15",6:00
"Education","9:15","9:30",0:15
"Shower","9:30","9:40",0:10
"Travel","9:40","10:00",0:20
"Education","10:00","11:20",1:20
"Browsing","11:20","12:30",1:10
"Education","12:30","17:25",4:55
"Socializing","17:25","17:50",0:25
"Homework","17:50","18:55",1:05
"Travel","18:55","19:10",0:15
"Eating","19:10","19:25",0:15
"Browsing","19:25","19:50",0:25
"Eating","19:50","20:05",0:15
"Socializing","20:05","20:25",0:20
"Browsing","20:25","20:40",0:15
"Homework","20:40","22:45",2:05
"Socializing","22:45","23:25",0:40
"Homework","23:25","0:00",0:35
Total,24:00

"THURSDAY, OCTOBER 31"
"Travel","0:00","0:10",0:10
"Browsing","0:10","0:40",0:30
"Shower","0:40","0:55",0:15
"Sleeping","0:55","8:15",7:20
"Browsing","8:15","8:35",0:20
"Shower","8:35","8:50",0:15
"Eating","8:50","9:05",0:15
"Travel","9:05","9:25",0:20
"Education","9:25","10:30",1:05
"Travel","10:30","10:45",0:15
"Homework","10:45","11:30",0:45
"Socializing","11:30","12:25",0:55
"Homework","12:25","13:25",1:00
"Education","13:25","16:20",2:55
"Socializing","16:20","17:20",1:00
"Education","17:20","20:00",2:40
"Travel","20:00","20:10",0:10
"Eating","20:10","20:35",0:25
"Socializing","20:35","21:00",0:25
"Browsing","21:00","22:10",1:10
"Socializing","22:10","22:30",0:20
"Browsing","22:30","0:00",1:30
Total,24:00

"FRIDAY, NOVEMBER 1"
"Browsing","0:00","0:10",0:10
"Shower","0:10","0:30",0:20
"Browsing","0:30","1:05",0:35
"Sleeping","1:05","8:15",7:10
"Browsing","8:15","8:50",0:35
"Shower","8:50","9:10",0:20
"Travel","9:10","9:30",0:20
"Education","9:30","13:30",4:00
"Travel","13:30","13:40",0:10
"Eating","13:40","14:00",0:20
"Homework","14:00","15:50",1:50
"Socializing","15:50","17:35",1:45
"Travel","17:35","17:50",0:15
"Education","17:50","19:10",1:20
"Travel","19:10","19:20",0:10
"Eating","19:20","19:50",0:30
"Travel","19:50","20:00",0:10
"Socializing","20:00","21:00",1:00
"Browsing","21:00","0:00",3:00
Total,24:00

"SATURDAY, NOVEMBER 2"
"Browsing","0:00","0:25",0:25
"Shower","0:25","0:50",0:25
"Browsing","0:50","1:35",0:45
"Sleeping","1:35","8:10",6:35
"Browsing","8:10","8:20",0:10
"Shower","8:20","8:50",0:30
"Travel","8:50","9:00",0:10
"Socializing","9:00","11:55",2:55
"Eating","11:55","12:15",0:20
"Travel","12:15","12:25",0:10
"Homework","12:25","15:00",2:35
"Socializing","15:00","16:15",1:15
"Homework","16:15","18:10",1:55
"Eating","18:10","18:40",0:30
"Browsing","18:40","19:05",0:25
"Shower","19:05","19:20",0:15
"Homework","19:20","22:50",3:30
"Travel","22:50","23:00",0:10
"Socializing","23:00","23:15",0:15
"Browsing","23:15","0:00",0:45
Total,24:00

"SUNDAY, NOVEMBER 3"
"Browsing","0:00","0:55",0:55
"Socializing","0:55","1:55",1:00
"Browsing","1:55","2:05",1:10
"Shower","2:05","2:40",0:35
"Sleeping","2:40","9:00",6:20
"Browsing","9:00","9:40",0:40
"Shower","9:40","10:05",0:25
"Homework","10:05","13:00",2:55
"Socializing","13:00","13:50",0:50
"Eating","13:50","14:30",0:40
"Travel","14:30","15:05",0:35
"Exercising","15:05","16:15",1:10
"Travel","16:15","16:35",0:20
"Eating","16:35","17:15",0:40
"Shower","17:15","17:30",0:15
"Browsing","17:30","18:35",1:05
"Eating","18:35","18:55",0:20
"Homework","18:55","21:20",2:25
"Browsing","21:20","21:45",0:25
"Shower","21:45","22:10",0:25
"Browsing","22:10","22:30",0:20
"Socializing","22:30","22:40",0:10
"Shower","22:40","22:55",0:15
"Browsing","22:55","0:00",1:05
Total,25:00

"MONDAY, NOVEMBER 4"
"Eating","0:00","0:10",0:10
"Shower","0:10","0:20",0:10
"Browsing","0:20","0:50",0:30
"Sleeping","0:50","7:20",6:30
"Browsing","7:20","7:40",0:20
"Shower","7:40","8:05",0:25
"Travel","8:05","8:20",0:15
"Education","8:20","10:50",2:30
"Eating","10:50","11:25",0:35
"Socializing","11:25","12:00",0:35
"Education","12:00","15:30",3:30
"Socializing","15:30","16:30",1:00
"Education","16:30","18:25",1:55
"Travel","18:25","18:40",0:15
"Eating","18:40","18:55",0:15
"Socializing","18:55","19:30",0:35
"Homework","19:30","0:00",4:30
Total,24:00

"TUESDAY, NOVEMBER 5"
"Homework","0:00","0:25",0:25
"Travel","0:25","0:30",0:05
"Shower","0:30","0:50",0:20
"Browsing","0:50","1:40",0:50
"Eating","1:40","1:50",0:10
"Shower","1:50","2:15",0:25
"Browsing","2:15","2:55",0:40
"Sleeping","2:55","10:15",7:20
"Browsing","10:15","10:55",0:40
"Shower","10:55","11:15",0:20
"Socializing","11:15","12:00",0:45
"Eating","12:00","13:00",1:00
"Travel","13:00","13:05",0:05
"Browsing","13:05","13:25",0:20
"Education","13:25","14:30",1:05
"Travel","14:30","14:35",0:05
"Homework","14:35","18:40",4:05
"Socializing","18:40","19:25",0:45
"Shower","19:25","19:40",0:15
"Eating","19:40","20:10",0:30
"Browsing","20:10","20:45",0:35
"Homework","20:45","21:30",0:45
"Browsing","21:30","21:40",0:10
"Socializing","21:40","22:10",0:30
"Homework","22:10","0:00",1:50
Total,24:00

"WEDNESDAY, NOVEMBER 6"
"Homework","0:00","0:25",0:25
"Eating","0:25","0:50",0:25
"Browsing","0:50","1:25",0:35
"Eating","1:25","1:40",0:15
"Shower","1:40","2:00",0:20
"Browsing","2:00","2:35",0:35
"Sleeping","2:35","7:35",5:00
"Browsing","7:35","8:00",0:25
"Education","8:00","11:20",3:20
"Socializing","11:20","11:40",0:20
"Eating","11:40","12:20",0:40
"Education","12:20","17:30",5:10
"Eating","17:30","17:45",0:15
"Socializing","17:45","17:55",0:10
"Travel","17:55","18:05",0:10
"Eating","18:05","18:15",0:10
"Browsing","18:15","18:35",0:20
"Homework","18:35","19:30",0:55
"Browsing","19:30","19:40",0:10
"Homework","19:40","23:35",3:55
"Travel","23:35","23:45",0:10
"Eating","23:45","0:00",0:15
Total,24:00

"THURSDAY, NOVEMBER 7"
"Browsing","0:00","1:00",1:00
"Eating","1:00","1:10",0:10
"Shower","1:10","1:35",0:25
"Browsing","1:35","2:10",0:35
"Sleeping","2:10","7:30",5:20
"Browsing","7:30","7:50",0:20
"Shower","7:50","8:15",0:25
"Travel","8:15","8:30",0:15
"Education","8:30","9:30",1:00
"Travel","9:30","9:40",0:10
"Shower","9:40","9:45",0:05
"Homework","9:45","13:20",3:35
"Browsing","13:20","13:30",0:10
"Education","13:30","15:55",2:25
"Travel","15:55","16:10",0:15
"Eating","16:10","16:35",0:25
"Browsing","16:35","17:00",0:25
"Homework","17:00","18:10",1:10
"Browsing","18:10","19:00",0:50
"Sleeping","19:00","19:35",0:35
"Homework","19:35","21:05",1:30
"Socializing","21:05","22:50",1:45
"Shower","22:50","23:15",0:25
"Eating","23:15","23:30",0:15
"Browsing","23:30","0:00",0:30
Total,24:00

"FRIDAY, NOVEMBER 8"
"Browsing","0:00","1:15",1:15
"Eating","1:15","1:20",0:05
"Browsing","1:20","2:15",0:55
"Sleeping","2:15","8:20",6:05
"Browsing","8:20","8:45",0:25
"Shower","8:45","9:15",0:30
"Travel","9:15","9:30",0:15
"Education","9:30","13:35",4:05
"Travel","13:35","13:45",0:10
"Eating","13:45","14:10",0:25
"Socializing","14:10","14:30",0:20
"Exercising","14:30","16:30",2:00
"Socializing","16:30","16:40",0:10
"Shower","16:40","16:50",0:10
"Eating","16:50","17:00",0:10
"Browsing","17:00","20:40",3:40
"Shower","20:40","20:55",0:15
"Travel","20:55","21:10",0:15
"Socializing","21:10","22:30",1:20
"Travel","22:30","22:45",0:15
"Socializing","22:45","23:45",1:00
"Sleeping","23:45","0:00",0:15
Total,24:00

"SATURDAY, NOVEMBER 9"
"Sleeping","0:00","7:30",7:30
"Socializing","7:30","7:50",0:20
"Browsing","7:50","11:30",3:40
"Shower","11:30","11:55",0:25
"Eating","11:55","12:55",1:00
"Travel","12:55","13:35",0:40
"Exercising","13:35","15:35",2:00
"Travel","15:35","16:10",0:35
"Eating","16:10","16:40",0:30
"Browsing","16:40","17:35",0:55
"Socializing","17:35","17:50",0:15
"Travel","17:50","17:55",0:05
"Eating","17:55","18:15",0:20
"Exercising","18:15","20:30",2:15
"Education","20:30","21:00",0:30
"Homework","21:00","21:55",0:55
"Socializing","21:55","22:15",0:20
"Browsing","22:15","23:00",0:45
"Homework","23:00","0:00",1:00
Total,24:00

"SUNDAY, NOVEMBER 10"
"Homework","0:00","1:45",1:45
"Shower","1:45","2:10",0:25
"Eating","2:10","2:20",0:10
"Shower","2:20","2:35",0:15
"Browsing","2:35","3:20",0:45
"Sleeping","3:20","10:50",7:30
"Socializing","10:50","11:00",0:10
"Browsing","11:00","11:40",0:40
"Socializing","11:40","11:50",0:10
"Shower","11:50","12:10",0:20
"Travel","12:10","12:40",0:30
"Socializing","12:40","14:15",1:35
"Travel","14:15","14:40",0:25
"Homework","14:40","17:40",3:00
"Travel","17:40","17:55",0:15
"Eating","17:55","18:40",0:45
"Travel","18:40","18:55",0:15
"Homework","18:55","22:50",3:55
"Browsing","22:50","23:35",0:45
"Travel","23:35","23:40",0:05
"Eating","23:40","23:50",0:10
"Education","23:50","0:00",0:10
Total,24:00

"MONDAY, NOVEMBER 11"
"Education","0:00","0:10",0:10
"Shower","0:10","0:35",0:25
"Socializing","0:35","0:40",0:05
"Homework","0:40","1:20",0:40
"Browsing","1:20","3:25",2:05
"Sleeping","3:25","8:45",5:20
"Browsing","8:45","9:15",0:30
"Shower","9:15","9:40",0:25
"Travel","9:40","10:00",0:20
"Education","10:00","11:00",1:00
"Eating","11:00","12:00",1:00
"Education","12:00","15:30",3:30
"Socializing","15:30","16:30",1:00
"Education","16:30","18:30",2:00
"Eating","18:30","18:55",0:25
"Socializing","18:55","19:20",0:25
"Homework","19:20","20:40",1:20
"Browsing","20:40","20:55",0:15
"Homework","20:55","0:00",3:05
Total,24:00

"TUESDAY, NOVEMBER 12"
"Homework","0:00","1:10",1:10
"Shower","1:10","1:35",0:25
"Homework","1:35","4:05",2:30
"Browsing","4:05","4:50",0:45
"Sleeping","4:50","10:05",5:15
"Shower","10:05","10:25",0:20
"Eating","10:25","10:35",0:10
"Homework","10:35","14:45",4:10
"Travel","14:45","15:00",0:15
"Socializing","15:00","15:25",0:25
"Travel","15:25","15:40",0:15
"Homework","15:40","18:00",2:20
"Eating","18:00","18:30",0:30
"Homework","18:30","0:00",5:30
Total,24:00

"WEDNESDAY, NOVEMBER 13"
"Homework","0:00","1:25",1:25
"Travel","1:25","1:30",0:05
"Browsing","1:30","1:35",0:05
"Homework","1:35","2:00",0:25
"Browsing","2:00","2:15",0:15
"Shower","2:15","2:40",0:25
"Socializing","2:40","2:45",0:05
"Browsing","2:45","4:00",1:15
"Sleeping","4:00","9:05",5:05
"Socializing","9:05","9:15",0:10
"Browsing","9:15","9:25",0:10
"Shower","9:25","9:45",0:20
"Travel","9:45","9:55",0:10
"Socializing","9:55","10:15",0:20
